season,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
2014,florida-state-seminoles,0.9986091794158554,0.9986091794158554,0.29763560500695413,0.009735744089012517,0.009735744089012517,0.013908205841446454,0.012517385257301807,0.015299026425591099,0.012517385257301807,0.9596662030598053,0.0013908205841446453,0.5312934631432545
2014,mississippi-state-bulldogs,0.9777468706536857,0.6773296244784422,0.9902642559109874,0.031988873435326845,0.04450625869262865,0.02086230876216968,0.03616133518776078,0.04728789986091794,0.025034770514603615,0.8456189151599444,0.15438108484005564,0.4527121001390821
2014,alabama-crimson-tide,0.9958275382475661,0.9874826147426982,0.9986091794158554,0.03337969401947149,0.03894297635605007,0.02364394993045897,0.03337969401947149,0.04033379694019471,0.022253129346314324,1.0,0.005563282336578581,0.5312934631432545
2014,ohio-state-buckeyes,0.8678720445062587,0.952712100139082,0.32127955493741306,0.1043115438108484,0.2114047287899861,0.06536856745479833,0.10152990264255911,0.21696801112656466,0.061196105702364396,0.9429763560500696,0.12100139082058414,0.5312934631432545
2014,oregon-ducks,0.8122392211404729,0.9568845618915159,0.14464534075104313,0.03616133518776078,0.027816411682892908,0.03616133518776078,0.03894297635605007,0.031988873435326845,0.03477051460361613,0.9276773296244785,0.0027816411682892906,0.5312934631432545
2014,auburn-tigers,0.760778859527121,0.37273991655076494,0.9582753824756607,0.07232267037552156,0.05285118219749652,0.1070931849791377,0.07510431154381085,0.05006954102920723,0.13351877607788595,0.9346314325452016,0.04033379694019471,0.5312934631432545
2014,ole-miss-rebels,0.8581363004172462,0.9109874826147427,0.4019471488178025,0.12239221140472879,0.11961057023643949,0.10570236439499305,0.12795549374130738,0.1376912378303199,0.09735744089012517,0.9833101529902643,0.04450625869262865,0.5312934631432545
2014,tcu-horned-frogs,0.36022253129346316,0.26842837273991654,0.11126564673157163,0.0917941585535466,0.18915159944367177,0.06258692628650904,0.07927677329624479,0.1835883171070932,0.05702364394993046,0.1926286509040334,0.18915159944367177,0.4527121001390821
2014,oklahoma-sooners,0.22809457579972184,0.06397774687065369,0.4144645340751043,0.07927677329624479,0.0458970792767733,0.32962447844228093,0.07788595271210014,0.04450625869262865,0.3435326842837274,0.36995827538247567,0.1627260083449235,0.5312934631432545
2014,georgia-bulldogs,0.6675938803894298,0.41585535465924894,0.874826147426982,0.1627260083449235,0.12378303198887343,0.14325452016689846,0.1599443671766342,0.12656467315716272,0.1474269819193324,0.9471488178025035,0.019471488178025034,0.5312934631432545
2014,baylor-bears,0.655076495132128,0.4381084840055633,0.8525730180806675,0.10570236439499305,0.09874826147426982,0.09040333796940195,0.1070931849791377,0.09457579972183588,0.09596662030598054,0.8303198887343533,0.004172461752433936,0.5312934631432545
2014,texas-am-aggies,0.043115438108484005,0.04033379694019471,0.14881780250347706,0.06675938803894298,0.06536856745479833,0.545201668984701,0.06258692628650904,0.059805285118219746,0.5312934631432545,0.545201668984701,0.282336578581363,0.4527121001390821
2014,notre-dame-fighting-irish,0.9568845618915159,0.972183588317107,0.3796940194714882,0.16689847009735745,0.16689847009735745,0.12100139082058414,0.18776077885952713,0.2114047287899861,0.12100139082058414,0.980528511821975,0.17524339360222532,0.4527121001390821
2014,michigan-state-spartans,0.9165507649513213,0.9388038942976356,0.9221140472878998,0.13073713490959665,0.14464534075104313,0.11265646731571627,0.14464534075104313,0.15159944367176634,0.11543810848400557,0.9958275382475661,0.006954102920723227,0.5312934631432545
2014,ucla-bruins,0.8414464534075105,0.6592489568845619,0.894297635605007,0.23504867872044508,0.16550764951321278,0.21974965229485396,0.2573018080667594,0.18636995827538247,0.22531293463143254,0.9151599443671766,0.15299026425591097,0.5312934631432545
2014,lsu-tigers,0.3671766342141864,0.20305980528511822,0.29207232267037553,0.26564673157162727,0.18497913769123783,0.32684283727399166,0.2141863699582754,0.1474269819193324,0.24756606397774686,0.06258692628650904,0.22948539638386647,0.5312934631432545
2014,arizona-state-sun-devils,0.8094575799721836,0.6258692628650904,0.9012517385257302,0.2906815020862309,0.34214186369958277,0.17107093184979139,0.29624478442280944,0.3908205841446453,0.17107093184979139,0.9123783031988874,0.12378303198887343,0.5312934631432545
2014,arizona-wildcats,0.6495132127955494,0.3671766342141864,0.4534075104311544,0.25591098748261476,0.1835883171070932,0.19471488178025034,0.23504867872044508,0.1571627260083449,0.17941585535465926,0.7635605006954103,0.19888734353268428,0.4527121001390821
2014,georgia-tech-yellow-jackets,0.7816411682892906,0.4242002781641168,0.8706536856745479,0.30737134909596664,0.6481223922114048,0.20027816411682892,0.29763560500695413,0.5146036161335188,0.19471488178025034,0.7190542420027817,0.32127955493741306,0.4527121001390821
2014,kansas-state-wildcats,0.631432545201669,0.8150208623087621,0.26425591098748263,0.2865090403337969,0.48956884561891517,0.1474269819193324,0.2726008344923505,0.5312934631432545,0.14603616133518776,0.5869262865090403,0.16411682892906815,0.5312934631432545
2014,wisconsin-badgers,0.6189151599443672,0.6286509040333796,0.33657858136300417,0.3240611961057024,0.33240611961057026,0.23226703755215578,0.34214186369958277,0.3435326842837274,0.25034770514603616,0.5048678720445062,0.21279554937413073,0.5312934631432545
2014,boise-state-broncos,0.42559109874826145,0.6703755215577191,0.15299026425591097,0.5173852573018081,0.9499304589707928,0.33240611961057026,0.4242002781641168,0.9638386648122392,0.28929068150208626,0.28929068150208626,0.5159944367176634,0.42698191933240615
2014,usc-trojans,0.5730180806675939,0.5577190542420027,0.29624478442280944,0.37830319888734354,0.2767732962447844,0.42141863699582754,0.3435326842837274,0.26008344923504867,0.3574408901251738,0.15299026425591097,0.2517385257301808,0.5312934631432545
2014,south-carolina-gamecocks,0.5618915159944368,0.502086230876217,0.6432545201668984,0.28929068150208626,0.2726008344923505,0.8031988873435327,0.26425591098748263,0.24756606397774686,0.805980528511822,0.5438108484005564,0.4478442280945758,0.5312934631432545
2014,nebraska-cornhuskers,0.6787204450625869,0.3769123783031989,0.8831710709318498,0.4853963838664812,0.4534075104311544,0.2726008344923505,0.5465924895688457,0.4228094575799722,0.3226703755215577,0.04033379694019471,0.24061196105702365,0.4527121001390821
2014,missouri-tigers,0.5243393602225312,0.35048678720445064,0.37273991655076494,0.44506258692628653,0.5479833101529903,0.24895688456189152,0.42559109874826145,0.541029207232267,0.24339360222531292,0.0890125173852573,0.3031988873435327,0.5312934631432545
2014,stanford-cardinal,0.5048678720445062,0.45897079276773295,0.3198887343532684,0.2753824756606398,0.24895688456189152,0.5869262865090403,0.26008344923504867,0.23087621696801114,0.5910987482614742,0.5104311543810849,0.30180806675938804,0.5312934631432545
2014,oklahoma-state-cowboys,0.650904033379694,0.674547983310153,0.07927677329624479,0.627260083449235,0.5090403337969402,0.5716272600834492,0.6912378303198887,0.5827538247566064,0.5243393602225312,0.12378303198887343,0.4993045897079277,0.42698191933240615
2014,clemson-tigers,0.5173852573018081,0.4506258692628651,0.3240611961057024,0.4242002781641168,0.49791376912378305,0.2795549374130737,0.3532684283727399,0.4019471488178025,0.23226703755215578,0.05285118219749652,0.2364394993045897,0.5312934631432545
2014,ucf-knights,0.006954102920723227,0.008344923504867872,0.38803894297635605,0.41585535465924894,0.40751043115438107,0.5910987482614742,0.3198887343532684,0.3198887343532684,0.6008344923504868,0.18636995827538247,0.8233657858136301,0.20792767732962447
2014,utah-utes,0.5396383866481224,0.32962447844228093,0.3045897079276773,0.5507649513212796,0.6161335187760779,0.33936022253129344,0.6216968011126565,0.7232267037552156,0.36300417246175243,0.11543810848400557,0.33657858136300417,0.4527121001390821
2014,west-virginia-mountaineers,0.47426981919332406,0.5312934631432545,0.17663421418636996,0.6634214186369958,0.96105702364395,0.36300417246175243,0.60778859527121,0.9707927677329624,0.3157162726008345,0.22948539638386647,0.5716272600834492,0.4527121001390821
2014,marshall-thundering-herd,0.6119610570236439,0.31710709318497915,0.3963838664812239,0.8692628650904033,0.9763560500695411,0.48261474269819193,0.7913769123783032,0.9763560500695411,0.4200278164116829,0.0368567454798331,0.48956884561891517,0.4527121001390821
2014,virginia-tech-hokies,0.26286509040333794,0.22809457579972184,0.6432545201668984,0.34492350486787204,0.31710709318497915,0.8031988873435327,0.5535465924895688,0.48817802503477054,0.805980528511822,0.541029207232267,0.6161335187760779,0.38178025034770513
2014,east-carolina-pirates,0.6717663421418637,0.694019471488178,0.28929068150208626,0.5271210013908206,0.5034770514603616,0.28789986091794156,0.5605006954102921,0.5938803894297635,0.2573018080667594,0.6328233657858137,0.41168289290681503,0.4527121001390821
2014,duke-blue-devils,0.40611961057023643,0.31154381084840055,0.16550764951321278,0.7732962447844228,0.7816411682892906,0.4325452016689847,0.7517385257301809,0.7969401947148818,0.3908205841446453,0.006954102920723227,0.49235048678720444,0.4527121001390821
2014,colorado-state-rams,0.5493741307371349,0.7447844228094576,0.24061196105702365,0.8567454798331016,0.8949930458970793,0.5159944367176634,0.9179415855354659,0.9089012517385258,0.5535465924895688,0.29207232267037553,0.6175243393602226,0.4151599443671766
2014,byu-cougars,0.44645340751043117,0.39360222531293465,0.6432545201668984,0.6091794158553546,0.5285118219749653,0.8031988873435327,0.5048678720445062,0.44923504867872044,0.805980528511822,0.3198887343532684,0.5702364394993046,0.4527121001390821
2014,louisville-cardinals,0.43949930458970793,0.42559109874826145,0.20027816411682892,0.5674547983310153,0.6717663421418637,0.3574408901251738,0.5034770514603616,0.6244784422809457,0.325452016689847,0.08344923504867872,0.44089012517385257,0.42698191933240615
2014,minnesota-golden-gophers,0.4714881780250348,0.5299026425591099,0.18915159944367177,0.7273991655076495,0.780250347705146,0.43671766342141866,0.6689847009735744,0.7830319888734353,0.3991655076495132,0.2670375521557719,0.5938803894297635,0.39221140472878996
2014,texas-tech-red-raiders,0.2809457579972184,0.24756606397774686,0.6432545201668984,0.7524339360222532,0.6300417246175244,0.8031988873435327,0.6787204450625869,0.5813630041724618,0.805980528511822,0.3240611961057024,0.6815020862308763,0.1474269819193324
2014,penn-state-nittany-lions,0.03477051460361613,0.03477051460361613,0.6432545201668984,0.7691237830319889,0.6453407510431154,0.8031988873435327,0.6161335187760779,0.5396383866481224,0.805980528511822,0.03337969401947149,0.7107093184979137,0.24200278164116829
2014,washington-huskies,0.21001390820584145,0.18636995827538247,0.6432545201668984,0.8317107093184979,0.6856745479833102,0.8031988873435327,0.8831710709318498,0.7371349095966621,0.805980528511822,0.29346314325452016,0.8845618915159944,0.33588317107093185
2014,iowa-hawkeyes,0.05702364394993046,0.0584144645340751,0.6432545201668984,0.8052851182197497,0.6648122392211405,0.8031988873435327,0.8358831710709318,0.7023643949930459,0.805980528511822,0.19888734353268428,0.9248956884561892,0.20792767732962447
2014,air-force-falcons,0.3226703755215577,0.7447844228094576,0.06536856745479833,0.9707927677329624,0.8949930458970793,0.9902642559109874,0.9290681502086231,0.9089012517385258,0.5730180806675939,0.35465924895688455,0.9374130737134909,0.16550764951321278
2014,texas-longhorns,0.04450625869262865,0.0458970792767733,0.6432545201668984,0.6369958275382476,0.545201668984701,0.8031988873435327,0.6703755215577191,0.5744089012517385,0.805980528511822,0.12239221140472879,0.6773296244784422,0.28442280945758
2014,virginia-cavaliers,0.18011126564673158,0.1620305980528512,0.6432545201668984,0.6905424200278164,0.586230876216968,0.8031988873435327,0.7948539638386648,0.6738525730180807,0.805980528511822,0.47009735744089015,0.8025034770514604,0.054242002781641166
2014,memphis-tigers,0.41307371349095967,0.7447844228094576,0.13212795549374132,0.799721835883171,0.8949930458970793,0.48956884561891517,0.9012517385257302,0.9089012517385258,0.541029207232267,0.437413073713491,0.7329624478442281,0.3087621696801113
2014,north-carolina-tar-heels,0.16133518776077885,0.15159944367176634,0.6432545201668984,0.5340751043115438,0.4673157162726008,0.8031988873435327,0.36856745479833103,0.34214186369958277,0.805980528511822,0.07232267037552156,0.5285118219749653,0.33588317107093185
2014,florida-gators,0.0584144645340751,0.059805285118219746,0.6432545201668984,0.8428372739916551,0.7037552155771906,0.8031988873435327,0.7162726008344924,0.6091794158553546,0.805980528511822,0.04172461752433936,0.741307371349096,0.25521557719054244
2014,arkansas-razorbacks,0.1780250347705146,0.4297635605006954,0.0458970792767733,0.9179415855354659,0.7858136300417247,0.5632823365785814,0.9040333796940194,0.8205841446453408,0.5159944367176634,0.16689847009735745,0.8831710709318498,0.20792767732962447
2014,michigan-wolverines,0.10292072322670376,0.10292072322670376,0.6432545201668984,0.9513212795549374,0.9554937413073713,0.8031988873435327,0.7051460361613352,0.6036161335187761,0.805980528511822,0.1926286509040334,0.9666203059805285,0.17315716272600834
2014,northern-illinois-huskies,0.36300417246175243,0.7447844228094576,0.0890125173852573,0.9360222531293463,0.8949930458970793,0.6133518776077886,0.952712100139082,0.9089012517385258,0.6203059805285118,0.5591098748261474,0.9443671766342142,0.1356050069541029
2014,northwestern-wildcats,0.061196105702364396,0.06258692628650904,0.6432545201668984,0.9276773296244785,0.8150208623087621,0.8031988873435327,0.9457579972183588,0.8372739916550765,0.805980528511822,0.3372739916550765,0.958970792767733,0.054242002781641166
2014,miami-fl-hurricanes,0.02086230876216968,0.04450625869262865,0.2705146036161335,0.7357440890125174,0.7399165507649513,0.5250347705146036,0.8414464534075105,0.7899860917941586,0.5598052851182197,0.26495132127955495,0.8553546592489569,0.10222531293463143
2014,kentucky-wildcats,0.08344923504867872,0.08344923504867872,0.6432545201668984,0.8595271210013908,0.717663421418637,0.8031988873435327,0.8289290681502086,0.6968011126564673,0.805980528511822,0.3908205841446453,0.9401947148817803,0.17315716272600834
2014,pittsburgh-panthers,0.012517385257301807,0.013908205841446454,0.6432545201668984,0.6008344923504868,0.5187760778859527,0.8031988873435327,0.6884561891515995,0.5952712100139083,0.805980528511822,0.14534075104311545,0.7239221140472879,0.1474269819193324
2014,oregon-state-beavers,0.015299026425591099,0.019471488178025034,0.6432545201668984,0.4172461752433936,0.3769123783031989,0.8031988873435327,0.4339360222531293,0.39777468706536856,0.805980528511822,0.24061196105702365,0.6425591098748261,0.07719054242002782
2014,tennessee-volunteers,0.005563282336578581,0.006954102920723227,0.6432545201668984,0.3574408901251738,0.32684283727399166,0.8031988873435327,0.3623087621696801,0.33518776077885953,0.805980528511822,0.004867872044506259,0.53894297635605,0.054242002781641166
2014,boston-college-eagles,0.03337969401947149,0.03337969401947149,0.6432545201668984,0.9123783031988874,0.7732962447844228,0.8031988873435327,0.8998609179415855,0.7538247566063978,0.805980528511822,0.06815020862308763,0.7538247566063978,0.12378303198887343
2014,rutgers-scarlet-knights,0.1571627260083449,0.1474269819193324,0.6432545201668984,0.7510431154381085,0.6286509040333796,0.8031988873435327,0.8567454798331016,0.7148817802503477,0.805980528511822,0.3157162726008345,0.7579972183588317,0.10222531293463143
2014,utah-state-aggies,0.10570236439499305,0.7447844228094576,0.008344923504867872,0.6356050069541029,0.8949930458970793,0.40333796940194716,0.7273991655076495,0.9089012517385258,0.44506258692628653,0.38178025034770513,0.7705146036161336,0.07719054242002782
2014,cincinnati-bearcats,0.13351877607788595,0.12934631432545202,0.6432545201668984,0.7593880389429764,0.6356050069541029,0.8031988873435327,0.8873435326842837,0.741307371349096,0.805980528511822,0.029902642559109873,0.674547983310153,0.12378303198887343
2014,maryland-terrapins,0.19819193324061196,0.7447844228094576,0.021557719054242003,0.4958275382475661,0.8949930458970793,0.32336578581363007,0.5319888734353269,0.9089012517385258,0.33588317107093185,0.47009735744089015,0.6425591098748261,0.02086230876216968
2014,north-dakota-state-bison,0.19819193324061196,0.17732962447844228,0.6432545201668984,0.4958275382475661,0.4388038942976356,0.8031988873435327,0.5319888734353269,0.4721835883171071,0.805980528511822,0.0027816411682892906,0.35465924895688455,0.02086230876216968
2015,ohio-state-buckeyes,1.0,1.0,0.9958275382475661,0.012517385257301807,0.0013908205841446453,0.01808066759388039,0.01808066759388039,0.011126564673157162,0.027816411682892908,0.9888734353268428,0.09596662030598054,0.6418636995827538
2015,clemson-tigers,0.9554937413073713,0.3198887343532684,0.9972183588317107,0.02920723226703755,0.10152990264255911,0.011126564673157162,0.030598052851182198,0.10848400556328233,0.013908205841446454,0.874826147426982,0.10013908205841446,0.6418636995827538
2015,alabama-crimson-tide,0.7343532684283728,0.933240611961057,0.10013908205841446,0.043115438108484005,0.0890125173852573,0.022253129346314324,0.043115438108484005,0.0890125173852573,0.01808066759388039,0.7885952712100139,0.09874826147426982,0.6418636995827538
2015,tcu-horned-frogs,0.9123783031988874,0.9916550764951322,0.030598052851182198,0.048678720445062586,0.030598052851182198,0.07093184979137691,0.0584144645340751,0.037552155771905425,0.0737134909596662,0.96105702364395,0.09735744089012517,0.6418636995827538
2015,michigan-state-spartans,0.541029207232267,0.9207232267037552,0.04450625869262865,0.05702364394993046,0.04172461752433936,0.06675938803894298,0.05285118219749652,0.048678720445062586,0.06397774687065369,0.7468706536856745,0.10152990264255911,0.6418636995827538
2015,baylor-bears,0.9874826147426982,0.9902642559109874,0.9694019471488178,0.04728789986091794,0.03616133518776078,0.059805285118219746,0.054242002781641166,0.03894297635605007,0.06536856745479833,0.9944367176634215,0.10570236439499305,0.6418636995827538
2015,ole-miss-rebels,0.4297635605006954,0.21696801112656466,0.35048678720445064,0.11543810848400557,0.06675938803894298,0.23922114047287898,0.10848400556328233,0.061196105702364396,0.23087621696801114,0.5146036161335188,0.1835883171070932,0.6418636995827538
2015,utah-utes,0.17524339360222532,0.016689847009735744,0.3769123783031989,0.0737134909596662,0.037552155771905425,0.22809457579972184,0.0917941585535466,0.043115438108484005,0.2239221140472879,0.6898470097357441,0.17663421418636996,0.6418636995827538
2015,stanford-cardinal,0.874826147426982,0.545201668984701,0.9568845618915159,0.18219749652294853,0.29902642559109877,0.10152990264255911,0.16828929068150209,0.2712100139082058,0.09874826147426982,0.8317107093184979,0.16689847009735745,0.6418636995827538
2015,auburn-tigers,0.18776077885952713,0.16968011126564672,0.6432545201668984,0.08762169680111266,0.08623087621696801,0.8031988873435327,0.09457579972183588,0.08762169680111266,0.805980528511822,0.6773296244784422,0.5563282336578581,0.6418636995827538
2015,ucla-bruins,0.7190542420027817,0.5799721835883171,0.8372739916550765,0.24200278164116829,0.15299026425591097,0.3713490959666203,0.21279554937413073,0.14186369958275383,0.3588317107093185,0.8344923504867872,0.26842837273991654,0.6418636995827538
2015,lsu-tigers,0.17107093184979139,0.10152990264255911,0.061196105702364396,0.09457579972183588,0.07788595271210014,0.07788595271210014,0.0890125173852573,0.07232267037552156,0.07232267037552156,0.4534075104311544,0.1599443671766342,0.6418636995827538
2015,oklahoma-state-cowboys,0.7941585535465925,0.5535465924895688,0.8901251738525731,0.22253129346314326,0.3894297635605007,0.13073713490959665,0.20723226703755215,0.3616133518776078,0.11961057023643949,0.6675938803894298,0.18219749652294853,0.5312934631432545
2015,oklahoma-sooners,0.5159944367176634,0.3518776077885953,0.3226703755215577,0.1474269819193324,0.26008344923504867,0.0737134909596662,0.13212795549374132,0.22948539638386647,0.06815020862308763,0.4297635605006954,0.13073713490959665,0.6418636995827538
2015,iowa-hawkeyes,0.933240611961057,0.8344923504867872,0.96105702364395,0.13351877607788595,0.3477051460361613,0.07510431154381085,0.12934631432545202,0.26564673157162727,0.08205841446453407,0.9068150208623088,0.19193324061196107,0.5312934631432545
2015,usc-trojans,0.7385257301808067,0.8734353268428373,0.15159944367176634,0.25312934631432543,0.1627260083449235,0.47705146036161333,0.26842837273991654,0.17941585535465926,0.4728789986091794,0.5952712100139083,0.3226703755215577,0.6418636995827538
2015,florida-gators,0.5187760778859527,0.2141863699582754,0.4575799721835883,0.18915159944367177,0.1349095966620306,0.16411682892906815,0.1808066759388039,0.10987482614742698,0.18776077885952713,0.6175243393602226,0.20305980528511822,0.5312934631432545
2015,notre-dame-fighting-irish,0.8706536856745479,0.8094575799721836,0.9040333796940194,0.1168289290681502,0.13073713490959665,0.0890125173852573,0.11543810848400557,0.11821974965229486,0.10292072322670376,0.9443671766342142,0.10292072322670376,0.6418636995827538
2015,texas-am-aggies,0.06675938803894298,0.054242002781641166,0.1349095966620306,0.13630041724617525,0.11543810848400557,0.5577190542420027,0.10570236439499305,0.09318497913769123,0.5438108484005564,0.07927677329624479,0.3129346314325452,0.6418636995827538
2015,oregon-ducks,0.46870653685674546,0.26008344923504867,0.3713490959666203,0.22531293463143254,0.1404728789986092,0.25034770514603616,0.19749652294853964,0.13073713490959665,0.20445062586926285,0.5507649513212796,0.2809457579972184,0.6418636995827538
2015,north-carolina-tar-heels,0.9193324061196105,0.6356050069541029,0.9374130737134909,0.2726008344923505,0.8261474269819193,0.19193324061196107,0.3031988873435327,0.8595271210013908,0.20027816411682892,0.9290681502086231,0.29763560500695413,0.5312934631432545
2015,florida-state-seminoles,0.7315716272600834,0.40333796940194716,0.933240611961057,0.19471488178025034,0.13908205841446453,0.21279554937413073,0.20166898470097358,0.13630041724617525,0.2114047287899861,0.9401947148817803,0.12239221140472879,0.6418636995827538
2015,georgia-bulldogs,0.6286509040333796,0.6606397774687065,0.12795549374130738,0.1571627260083449,0.12517385257301808,0.5493741307371349,0.18219749652294853,0.1502086230876217,0.5118219749652295,0.5744089012517385,0.33518776077885953,0.6418636995827538
2015,houston-cougars,0.7983310152990264,0.5424200278164116,0.8720445062586927,0.34075104311543813,0.6216968011126565,0.20584144645340752,0.3866481223922114,0.6175243393602226,0.21835883171070933,0.7426981919332406,0.25312934631432543,0.5312934631432545
2015,arizona-state-sun-devils,0.9179415855354659,0.913769123783032,0.6432545201668984,0.4144645340751043,0.3741307371349096,0.8031988873435327,0.4381084840055633,0.3991655076495132,0.805980528511822,0.741307371349096,0.6133518776077886,0.6418636995827538
2015,michigan-wolverines,0.5132127955493742,0.5201668984700973,0.20445062586926285,0.2670375521557719,0.2517385257301808,0.18776077885952713,0.22531293463143254,0.18915159944367177,0.16968011126564672,0.47009735744089015,0.18636995827538247,0.5312934631432545
2015,memphis-tigers,0.39221140472878996,0.34214186369958277,0.09874826147426982,0.40333796940194716,0.3991655076495132,0.24478442280945759,0.4047287899860918,0.3949930458970793,0.2336578581363004,0.13073713490959665,0.44506258692628653,0.5312934631432545
2015,northwestern-wildcats,0.8205841446453408,0.8511821974965229,0.8317107093184979,0.38247566063977745,0.33518776077885953,0.26286509040333794,0.34909596662030595,0.3087621696801113,0.25312934631432543,0.8372739916550765,0.2712100139082058,0.6418636995827538
2015,boise-state-broncos,0.5118219749652295,0.4756606397774687,0.4172461752433936,0.6286509040333796,0.541029207232267,0.60778859527121,0.5827538247566064,0.5118219749652295,0.6161335187760779,0.4506258692628651,0.5869262865090403,0.5312934631432545
2015,arizona-wildcats,0.8136300417246175,0.8052851182197497,0.6432545201668984,0.5285118219749653,0.4617524339360223,0.8031988873435327,0.5521557719054242,0.4853963838664812,0.805980528511822,0.7051460361613352,0.5243393602225312,0.6418636995827538
2015,georgia-tech-yellow-jackets,0.6981919332406119,0.6425591098748261,0.6432545201668984,0.3087621696801113,0.2865090403337969,0.8031988873435327,0.2767732962447844,0.26286509040333794,0.805980528511822,0.803894297635605,0.4951321279554937,0.6418636995827538
2015,temple-owls,0.6383866481223922,0.43671766342141866,0.42698191933240615,0.6884561891515995,0.7051460361613352,0.4089012517385257,0.7579972183588317,0.6689847009735744,0.4506258692628651,0.2114047287899861,0.4228094575799722,0.5312934631432545
2015,navy-midshipmen,0.6411682892906815,0.6439499304589708,0.33936022253129344,0.4561891515994437,0.8484005563282336,0.29902642559109877,0.5493741307371349,0.8553546592489569,0.34214186369958277,0.6453407510431154,0.39221140472878996,0.5312934631432545
2015,washington-state-cougars,0.8331015299026425,0.7447844228094576,0.8539638386648123,0.5813630041724618,0.8949930458970793,0.36995827538247567,0.7301808066759388,0.9089012517385258,0.44645340751043117,0.7287899860917941,0.56884561891516,0.40611961057023643
2015,missouri-tigers,0.2573018080667594,0.22253129346314326,0.6432545201668984,0.5841446453407511,0.5076495132127955,0.8031988873435327,0.674547983310153,0.5799721835883171,0.805980528511822,0.20584144645340752,0.5785813630041725,0.3741307371349096
2015,mississippi-state-bulldogs,0.5146036161335188,0.3713490959666203,0.3129346314325452,0.8442280945757997,0.760778859527121,0.48678720445062584,0.7399165507649513,0.6536856745479833,0.46453407510431155,0.0737134909596662,0.5354659248956884,0.6418636995827538
2015,toledo-rockets,0.7732962447844228,0.8178025034770514,0.44506258692628653,0.7301808066759388,0.7009735744089013,0.3810848400556328,0.8164116828929068,0.7079276773296245,0.4659248956884562,0.37552155771905427,0.45479833101529904,0.4527121001390821
2015,wisconsin-badgers,0.47844228094575797,0.5090403337969402,0.18497913769123783,0.5827538247566064,0.4575799721835883,0.43115438108484005,0.5924895688456189,0.48261474269819193,0.4047287899860918,0.0584144645340751,0.3769123783031989,0.6418636995827538
2015,byu-cougars,0.8344923504867872,0.866481223922114,0.2364394993045897,0.6801112656467315,0.5326842837273992,0.5952712100139083,0.6175243393602226,0.4631432545201669,0.60778859527121,0.5493741307371349,0.5813630041724618,0.4527121001390821
