season,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
2014,florida-state-seminoles,0.26411967213114756,0.5826983606557378,-0.028893442622950814,-1.5906885245901639,-1.7788327868852458,-1.3968049180327868,-1.401644262295082,-1.4663491803278688,-1.3222672131147541,5.114754098360656,-33.15027868852459,61
2014,mississippi-state-bulldogs,0.09669333333333333,-0.006773333333333335,0.16151833333333335,-0.9276916666666666,-0.7300933333333333,-1.0311666666666666,-0.8202366666666666,-0.67239,-0.897665,1.45,-25.784083333333335,60
2014,alabama-crimson-tide,0.21902295081967213,0.1959360655737705,0.24345081967213114,-0.9144967213114754,-0.8281655737704918,-0.9576688524590163,-0.8589081967213115,-0.7237131147540983,-0.9482721311475409,11.59016393442623,-33.14804918032787,61
2014,ohio-state-buckeyes,0.017395081967213115,0.07879016393442623,-0.024498360655737704,-0.3644622950819672,-0.20826885245901638,-0.47700000000000004,-0.3654737704918033,-0.1919409836065574,-0.4914016393442623,4.524590163934426,-28.53070491803279,61
2014,oregon-ducks,0.004067213114754097,0.0824016393442623,-0.07081311475409835,-0.866395081967213,-0.975444262295082,-0.7584426229508197,-0.7873344262295082,-0.829932786885246,-0.7409704918032787,3.7704918032786887,-33.14890163934426,61
2014,auburn-tigers,-0.0028540983606557364,-0.06622295081967214,0.06110163934426229,-0.4753049180327869,-0.6580786885245902,-0.29690983606557375,-0.44583278688524586,-0.6625049180327869,-0.23395409836065575,4.114754098360656,-31.897475409836062,61
2014,ole-miss-rebels,0.01460983606557377,0.040659016393442625,-0.008291803278688524,-0.3154,-0.33164590163934426,-0.2994360655737705,-0.29116885245901636,-0.2799475409836065,-0.299744262295082,7.508196721311475,-31.726852459016396,61
2014,tcu-horned-frogs,-0.08695833333333332,-0.09827333333333334,-0.07815833333333333,-0.42253833333333335,-0.23177333333333333,-0.4866433333333333,-0.43457833333333334,-0.2184783333333333,-0.5059033333333333,-5.7,-21.827983333333336,60
2014,oklahoma-sooners,-0.12208524590163934,-0.19085901639344263,-0.006767213114754098,-0.4611950819672131,-0.7250508196721311,-0.08548032786885246,-0.44028688524590165,-0.6887786885245902,-0.08644098360655737,-3.737704918032787,-25.17173770491803,61
2014,georgia-bulldogs,-0.016878688524590162,-0.05472786885245902,0.01571639344262295,-0.2709672131147541,-0.32493114754098357,-0.2216672131147541,-0.25873934426229506,-0.31419344262295085,-0.2089934426229508,4.721311475409836,-32.81726229508197,61
2014,baylor-bears,-0.01835737704918033,-0.050934426229508195,0.009237704918032785,-0.3633196721311476,-0.39835245901639343,-0.329327868852459,-0.3430508196721312,-0.38739016393442627,-0.30057704918032785,1.0491803278688525,-33.14819672131148,61
2014,texas-am-aggies,-0.20783,-0.21173666666666663,-0.06948166666666666,-0.5134266666666666,-0.5403833333333333,-0.01608,-0.52464,-0.550245,-0.03162333333333333,-2.6166666666666667,-13.9049,60
2014,notre-dame-fighting-irish,0.06656833333333333,0.11538833333333334,-0.011555000000000003,-0.265465,-0.25478666666666666,-0.28466166666666665,-0.218785,-0.19594333333333333,-0.25783666666666666,7.466666666666667,-23.52218333333333,60
2014,michigan-state-spartans,0.04060655737704918,0.06091803278688525,0.03427704918032787,-0.30222131147540987,-0.29381639344262295,-0.29111311475409835,-0.27332786885245897,-0.255127868852459,-0.2710688524590164,10.40983606557377,-33.11350819672131,61
2014,ucla-bruins,0.010440983606557378,-0.00869672131147541,0.02118688524590164,-0.19927540983606556,-0.26042786885245905,-0.14481639344262295,-0.17219344262295083,-0.21779508196721312,-0.13287377049180327,3.4098360655737703,-25.91411475409836,61
2014,lsu-tigers,-0.08548196721311475,-0.12175245901639344,-0.02945081967213115,-0.17340983606557375,-0.23685901639344262,-0.08660983606557376,-0.20071639344262296,-0.25808524590163934,-0.1209327868852459,-8.426229508196721,-18.420540983606557,61
2014,arizona-state-sun-devils,0.0035459016393442617,-0.014167213114754098,0.022495081967213112,-0.1600622950819672,-0.11886229508196722,-0.18770327868852457,-0.14823278688524588,-0.10320655737704919,-0.17755409836065575,3.3442622950819674,-28.33983606557377,61
2014,arizona-wildcats,-0.018888333333333333,-0.06670666666666668,-0.0029383333333333336,-0.18296166666666666,-0.23770166666666667,-0.16789833333333334,-0.18434999999999999,-0.24467166666666668,-0.16779166666666667,-0.36666666666666664,-20.406716666666668,60
2014,georgia-tech-yellow-jackets,-0.00015000000000000026,-0.052485,0.013823333333333333,-0.146085,-0.033743333333333334,-0.16428166666666666,-0.14750833333333332,-0.07924333333333333,-0.15545,-0.95,-11.401883333333332,60
2014,kansas-state-wildcats,-0.02218688524590164,0.0059639344262295045,-0.034519672131147545,-0.1609704918032787,-0.07267704918032787,-0.21583278688524588,-0.16108196721311477,-0.07468524590163934,-0.21280327868852458,-2.3114754098360657,-25.08227868852459,61
2014,wisconsin-badgers,-0.025150819672131147,-0.0133016393442623,-0.01958032786885246,-0.1383622950819672,-0.12199016393442623,-0.13236393442622948,-0.13198360655737706,-0.12267049180327869,-0.12025409836065573,-2.8360655737704916,-19.615409836065574,61
